Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17
2.3903135908122337,-665.487838254813,1000.2545796801624,-1896.8872637718982,-1228.1288729562732,390.9113386044178,23.47424152437411,5072.517434381705,2561.1055372597502,108.52329166758338,185.68937328039166,158.65969850363498,187.13135886561344,207.03286188826164,190.07366463236417,215.6512187859658,2661.6997767569687
16.79513184901987,-1784.455676641585,2680.685167561853,-5085.797581219164,-3293.3305060042644,1047.7611460712167,62.357744434604435,13597.513173338812,6865.811611189198,2862.9940470132915,4907.387594088577,4176.649766829807,4932.515954347653,5452.086248872766,5021.468319651085,5676.691689069664,70216.36263866417
25.267949743339173,-1249.2177753588362,1863.1850862939496,-3541.2336272805123,-2302.4859290247873,727.9369421919263,41.426034010222445,9463.181514609078,4775.353173923201,5979.3269868018815,10250.12147418126,8722.427558536567,10302.854364843071,11386.174645377694,10489.48914250095,11854.371862940303,146645.24679741
-2.4757018169626526,-438.376403385792,616.5618477267261,-1177.4061782817948,-794.2701928247518,242.7928737526085,11.729615341621479,3139.6576534509786,1576.0334556872099,4274.694085623035,7326.954069356527,6237.03359457334,7371.620314854249,8148.066667204238,7504.49379149722,8466.703621308168,104823.28871054163
-8.7805452515641,-1263.839095306963,1847.437295182326,-3504.532328086426,-2306.064551882661,733.6179888805148,46.954964410507856,9358.012960308588,4715.143067666468,4490.090914097233,7696.756199913087,6557.681991712522,7735.29184820451,8564.565342120368,7881.354518615934,8877.54541607556,110120.35682555774
9.048647653568121,-1165.7747548512702,1716.5532271713232,-3257.438472107591,-2128.2532223861654,687.0215216231366,48.84357543280693,8695.86887142786,4385.200096532997,5856.794876330121,10041.780676842021,8557.811775061897,10065.240744902367,11150.328780310281,10262.339076667555,11579.82095335803,143660.6770667679
1.150449493871989,-538.8735949097072,774.782805859036,-1482.7852877452274,-982.570291046524,305.465261427503,15.972097143820708,3951.829468452776,1994.1024640393764,3202.102629896923,5483.336961263497,4673.926974487399,5488.508098373194,6080.5488180703815,5594.278606113493,6314.601325414003,78451.5756405978
2.9391904302028893,-756.1814095735267,1095.7489876030295,-2095.3427955595207,-1388.5466970826903,423.0076025427545,15.741154770607999,5588.111473568398,2823.751203892828,3028.205163951477,5176.80113989221,4409.9375671016105,5198.402752852301,5753.396027747652,5292.095347052128,5971.479589097694,74131.69918470115
9.110204658264246,-484.10408999380155,700.0882664500685,-1333.054435119646,-883.1109466303066,277.78123596744376,16.43898915131259,3555.3664755924187,1799.6490288272494,2962.646634322899,5071.731143430489,4320.0884388118775,5080.143593497455,5627.716792619078,5182.098823062617,5851.371733001058,72626.26050118166
4.537049742300637,-261.12457519818906,380.1623930746161,-712.3753584062448,-469.4698035007314,158.90870412983827,17.054185253688413,1904.2002515792108,969.7006682195224,1447.6322228866734,2479.784401785588,2112.1844924980132,2480.8811004407407,2754.672926520069,2530.4422059128465,2856.4798913576324,35480.11642635993
8.291904568890176,-290.83855216911877,440.7717642233151,-824.4985280207046,-530.8577611663018,183.33189839587908,20.656913663476274,2207.72674670749,1122.0054530125503,1521.8675171556283,2612.6143180335434,2227.334606701465,2630.6829768097277,2917.9601243115117,2668.5375329560234,3019.457922711925,37291.69555351529
9.069347166403963,-54.19829355126452,94.62821382937386,-169.14329617788488,-100.71935008932542,47.16067566605602,12.294490560980451,460.5705695924363,234.41753409824852,892.8537788352093,1554.9520450349492,1314.9837309850973,1546.9166688980051,1718.8169588043863,1579.1359139205626,1782.1993040422012,21955.490145692893
7.763184770816944,23.425715303974535,-24.41057921390162,59.64223759193591,44.555955577930526,-2.075812471225381,7.069342666307169,-147.53943951985156,-75.12247372737254,200.61229135907217,369.19364953406347,300.06246018012024,354.3117745867761,395.9611484329213,369.3540528943719,405.9388424472686,4997.309076968054
9.696689337876009,62.57590546142158,-79.25098841987908,168.3130031662668,120.5847948626052,-19.43809136585217,10.359302240815772,-439.6619309956373,-223.21994750019763,49.43123258707023,99.25254337552495,86.93466265104557,100.13612274945761,108.37969195912099,95.02365948280213,109.37701303989532,1309.968519699346
9.717644755436584,222.3081127565231,-312.8613541328199,609.8986923418577,412.802473508366,-107.28873940697187,8.86499751733036,-1622.3037995556974,-820.292240418712,-418.4913031454993,-697.3844848134988,-587.9730670959344,-713.7953939253006,-785.3085268962409,-725.326217390278,-813.4009141858745,-10150.802190380473
8.752199790255013,262.75478648038717,-376.42860562655056,721.8202857309901,485.06215930568135,-136.67614041790395,2.852915292556457,-1923.598212028399,-974.9694773565719,-901.2492860231708,-1530.91014926561,-1303.0709410290553,-1540.7061568074553,-1700.5405727036555,-1567.6294461850512,-1773.9252368401346,-22145.90573650431
