Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17
5.081427597506219,46.279372114568,1292.9469455291926,-1685.7019861430265,-1006.8627311831261,574.7058426639426,82.75838593526703,5263.797201818897,2804.954855471707,2726.1018065386406,5056.455242504694,4222.177214912887,4782.619301269338,5252.595079892803,4772.9931129762035,5854.422582345556,65793.28159710235
10.067889523613072,104.57572146558806,2901.933929504424,-3784.4123991051815,-2262.19737228962,1259.8550374333026,184.21351186024427,11806.886087555602,6289.502959383974,6117.031526981648,11342.009459252426,9469.725659564683,10731.108750672547,11786.043981943574,10710.946847144476,13137.228566831198,147651.98837761066
-3.2472930787249297,77.6232232061059,2105.9233126298573,-2751.8450112217342,-1650.843396965397,825.2268637977897,128.25869515564352,8554.453533124419,4548.86777478699,4436.6433626487615,8113.2459673296535,6762.870087578807,7767.550558488804,8504.954459770071,7783.639253974919,9522.886682846962,107177.67111956893
-5.825978266484448,78.95666515459315,2146.018338745844,-2812.722781962992,-1692.780421393081,801.076419620639,125.77595034487099,8726.592914046007,4633.177223185961,4526.615078059719,8095.293648316284,6733.916369903333,7897.087248695486,8601.982101092915,7958.802910099559,9697.400207977253,109395.89858816068
4.229711251788679,103.70681965207913,2841.8075106022916,-3724.257970365885,-2238.150116944679,1147.1302723960682,169.86933187889483,11581.423668287036,6153.126551356093,6006.224653561538,10859.536167489643,9046.646445839575,10487.694135277137,11454.544561558187,10532.385249262581,12858.472191826433,144963.6465036604
0.7280331066314221,59.884494272789254,1550.4339778924873,-2038.7315994972225,-1227.1749938357848,597.3824985016024,91.45810744407497,6329.160740366714,3354.311190695991,3289.6291959284263,5913.060351149784,4922.748745432027,5729.626185598085,6252.801250402678,5760.491515774221,7020.961793846134,79237.82954399863
2.1479796580866273,57.22037215506905,1452.019021974708,-1904.5100810977153,-1141.6424679580102,564.8510176472857,92.59393966186336,5916.21286956881,3137.3942788055037,3077.0780089250975,5503.743322745956,4581.653429390432,5358.651619938976,5843.963380786342,5400.966975791414,6574.378312874149,74137.72963643172
5.835995882199968,53.931066327205954,1448.2639991045564,-1890.935302170181,-1131.6198681954604,585.5871597005804,95.90388695110056,5874.257970237077,3125.4472803807294,3054.4032400099536,5520.754103402483,4602.612943619745,5332.388958878558,5833.459831105972,5364.338547526696,6550.831614405874,73760.43472016888
3.7375194063156716,24.225447048331766,704.4566477821622,-911.8063260043033,-546.4269576244483,262.8928868226395,48.436793879708155,2813.5708716655654,1503.269784557076,1466.2315378191506,2632.2201663515293,2191.890243557713,2561.829989422134,2799.1974953398417,2586.0652748240573,3159.177513904658,35597.99521465559
6.021145279794938,26.889903227550775,751.748454094134,-968.3335428558321,-578.2245587313045,299.162641952315,54.88965059544349,2997.0415825356727,1601.7021505538637,1556.7395024186583,2808.93208573605,2340.6354577571283,2728.4330843298026,2978.3321768287,2748.9447173609765,3356.7795088975863,37832.70764557837
6.572863836550087,19.368143900209706,448.8600637507009,-575.4544590147165,-340.49899368747646,181.9003854947305,37.14408280237913,1779.2613879893395,951.3922048587863,922.6782464476971,1674.9510775967049,1396.1539118373735,1615.5165111966162,1771.209801122117,1633.957695247666,1997.1848604423126,22494.855102598263
6.036248482720299,7.88097513537586,107.69098882042053,-132.04152295598382,-72.59312554739383,35.0469889311421,14.588624400611346,401.3350299737096,217.77032893399607,207.50026500766958,359.4527654939934,295.40321944918634,359.4951646302493,396.6010827589909,378.5196979937989,460.0431040891073,5157.874188641151
7.140645198071557,1.9702658084008433,43.673161867113734,-46.843659685374654,-24.185466815038914,13.109979369639376,8.139207890724085,144.2426927048351,81.0268023722821,73.46685622296316,112.9096732058359,91.43828713730828,131.30234983519847,138.65890905754753,139.76984808042556,167.74757756240965,1842.540469872367
7.099835903067902,-9.901290506333115,-192.30461794673982,254.79316738465178,149.2468255332631,-87.17655529065411,-12.839488705151098,-795.2991495906081,-419.60897218473536,-413.6129518463049,-770.8735601399637,-645.109355798602,-721.5453807551646,-796.6716173359066,-719.9583012558359,-879.975284629209,-9952.497530681941
